target_x,target_y,end_x,end_y
-545.6019,-143.4281,-528.5524468787185,-168.33424499066888
-547.65076,-141.79839,-529.7702078222729,-166.75936927552704
-549.7277,-140.20467,-531.3326308356172,-165.45313720021187
-551.8322,-138.64745,-532.6207907829202,-164.60213969758186
-553.96356,-137.1272,-533.945789400585,-163.35841310555168
-556.1211,-135.64436,-535.3273522993126,-162.25548850489798
-558.30414,-134.19942,-536.6103062578159,-160.72811895468493
-560.5121,-132.79279,-538.2972777442643,-159.243002159497
-562.74426,-131.42491,-540.3992503071603,-157.5290371624889
-565.0,-130.09619,-542.5003726792115,-155.81769837207418
-567.27856,-128.80704,-544.8419911408681,-153.7649480944392
-569.5793,-127.55786,-546.5323178818583,-152.01561605948464
-571.9014,-126.34902,-548.5204090896799,-150.33896685406972
-574.2443,-125.18089,-550.4529481105902,-148.82854535708083
-576.60724,-124.05383,-552.4805606447552,-147.18324454002257
-578.9895,-122.96818,-555.0907288277629,-145.72127341871695
-581.3903,-121.92427,-557.1837476267108,-144.52100611298425
-583.809,-120.922424,-559.3104346192388,-143.30810393350515
-586.2448,-119.96294,-561.7884895002807,-142.07124047170754
-588.69696,-119.046104,-563.6881010571486,-141.1400122894076
-591.1648,-118.17221,-565.0940362464902,-140.31699955022623
-593.64746,-117.34152,-567.8516873692231,-139.7275784050281
-596.1442,-116.55428,-570.5431156069046,-138.9897355195057
-598.6544,-115.810745,-573.0724623958852,-138.05853056819595
-601.1771,-115.11113,-575.3998256820801,-137.37975716055382
-603.71173,-114.45564,-577.2709323938928,-136.84806074803112
-606.2573,-113.84449,-579.6133374453213,-136.13649305691735
-608.81323,-113.27786,-582.1987863902597,-135.2414383883417
-611.37866,-112.75592,-584.121210345029,-134.48222145486852
-613.95276,-112.27884,-585.7745150159914,-133.80309163977273
-616.53485,-111.84675,-587.1721562413844,-133.29535036675333
-619.124,-111.45979,-588.914743355143,-132.94487741088318
-621.7196,-111.11808,-591.5664650637693,-132.6760269797817
-624.32074,-110.82172,-593.8876318591927,-132.79452796038174
-626.92664,-110.57079,-596.0695015482364,-132.96799625882736
-629.5365,-110.365395,-598.0181428339405,-132.56723278220545
-632.1496,-110.20557,-599.9804613109334,-132.60272809094738
-634.7651,-110.09138,-602.6099664411469,-132.03236889375648
-637.38214,-110.02284,-604.702158507798,-131.89272714834584
-640.0,-110.0,-607.3031051222661,-132.14089276031282
-642.61786,-110.02284,-610.2821704791528,-132.27763533613665
-645.2349,-110.09138,-612.9640456189726,-132.54399284703663
-647.8504,-110.20557,-615.7655869140071,-132.5755939324805
-650.4635,-110.365395,-618.5380446005497,-132.77505405273212
-653.07336,-110.57079,-620.614032331133,-133.19833818843728
-655.67926,-110.82172,-624.0949985363501,-133.70928453090087
-658.2804,-111.11808,-626.866267592324,-133.66086883406598
-660.876,-111.45979,-629.2707773904009,-134.03695573331476
-663.46515,-111.84675,-632.0541102011153,-134.6499184197332
-666.04724,-112.27884,-634.3847381548906,-135.2583361102961
-668.62134,-112.75592,-637.6921805791364,-136.32637721456672
-671.18677,-113.27786,-641.3657088686238,-137.10248589139755
-673.7427,-113.84449,-643.7147342072396,-137.2239594008742
-676.28827,-114.45564,-646.1010862534413,-137.66139640607935
-678.8229,-115.11113,-648.5692164315462,-138.00612267227916
-681.3456,-115.810745,-652.0818177654651,-139.1354464895906
-683.8558,-116.55428,-654.99402229464,-140.17166126679209
-686.35254,-117.34152,-657.196797470825,-140.99130581941847
-688.8352,-118.17221,-659.8827614377535,-141.5184248339733
-691.30304,-119.046104,-662.5305818228485,-141.91948147991496
-693.7552,-119.96294,-664.9094713785146,-142.43162782595692
-696.191,-120.922424,-667.4364031139149,-142.85075061061627
-698.6097,-121.92427,-669.6249499950973,-143.84095491739322
-701.0105,-122.96818,-672.2511986178283,-144.53827457002683
-703.39276,-124.05383,-675.4654342231114,-145.18868876168034
-705.7557,-125.18089,-677.4562919606703,-145.69490781912828
-708.0986,-126.34902,-680.0061889144597,-147.0845997397461
-710.4207,-127.55786,-682.1421506931819,-148.2309131911381
-712.72144,-128.80704,-684.7807562910211,-149.25252484894827
-715.0,-130.09619,-687.4392093578608,-149.9661305874394
-717.25574,-131.42491,-689.4737845712482,-150.50808282965403
-719.4879,-132.79279,-691.2699516819301,-151.0917712794418
-721.69586,-134.19942,-693.6274696546128,-151.91310460519287
-723.8789,-135.64436,-695.855398872177,-152.1450673903061
-726.03644,-137.1272,-698.8599778349005,-152.9818125023568
-728.1678,-138.64745,-700.9028715960599,-153.73011270633313
-730.2723,-140.20467,-703.5067946104712,-154.4202583795643
-732.34924,-141.79839,-706.3777130908974,-155.48123107691828
-734.3981,-143.4281,-709.2979914782269,-156.102627174677
-736.41815,-145.09334,-711.9030377036257,-157.6706705844677
-738.4089,-146.79356,-714.5332699016612,-158.42289850900167
-740.36957,-148.52827,-717.359626519917,-159.37414816011614
-742.29974,-150.29695,-719.5589074637487,-159.70143044080257
-744.1987,-152.09903,-721.3177459225827,-160.0630940826216
-746.06604,-153.93398,-723.0931865129645,-160.86486694582845
-747.90094,-155.80124,-725.4235666214618,-161.8018877121654
-749.70306,-157.70024,-727.4869634725537,-163.19536814562696
-751.47174,-159.6304,-729.424365319021,-164.16484661641093
-753.2064,-161.59114,-731.1287128218561,-164.8490165890689
-754.9067,-163.58186,-733.9443675746957,-166.6112544693886
-756.5719,-165.60194,-735.7391406039283,-167.93592855631488
-758.2016,-167.65077,-738.343705058752,-169.31839106897507
-759.79535,-169.72775,-740.848630714419,-171.00395103011306
-761.35254,-171.83221,-743.4429163224688,-173.20459220660885
-762.8728,-173.96353,-744.877543922141,-174.78878628049853
-764.35565,-176.12106,-746.9889332985173,-176.29772222056886
-765.8006,-178.30414,-749.0388728933727,-177.63609816254535
-767.2072,-180.51212,-751.1574600121656,-179.21240835153236
-768.5751,-182.7443,-752.3901357454922,-181.3121584380105
-769.9038,-185.0,-754.4249997515049,-183.5133341009273
-771.19293,-187.27856,-755.4454519237677,-186.02923167664727
-772.44214,-189.57927,-756.665264465744,-188.37924012984172
-773.651,-191.90143,-758.4502369477367,-191.30112108888125
-774.8191,-194.24432,-759.8825336786069,-194.18970887591973
-775.94617,-196.60725,-761.5757921710973,-197.01933984865582
-777.0318,-198.9895,-762.5520185683972,-199.45067945981322
-778.07574,-201.39034,-763.3849601550336,-201.24020180792945
-779.0776,-203.809,-764.9550672763361,-203.03451267450086
-780.03705,-206.24481,-766.0325034312344,-205.42262373038523
-780.9539,-208.69698,-766.8408685334869,-207.56053474433315
-781.82776,-211.16478,-768.3550397765543,-210.215818381649
-782.65845,-213.64745,-769.3620269244584,-212.36282174337816
-783.44574,-216.14424,-770.1010369242975,-214.96388577759984
-784.1893,-218.6544,-771.7910656584825,-216.83491405446506
-784.88885,-221.17714,-773.3305639602972,-219.26581000544383
-785.5444,-223.71172,-774.6297654478393,-221.32925787976188
-786.1555,-226.25734,-775.732445558852,-223.23616155051417
-786.72217,-228.81325,-776.5562950599194,-225.09723567855667
-787.2441,-231.37865,-777.9892432499614,-226.93007606005705
-787.7212,-233.95277,-779.2972349395701,-227.40347507030657
-788.15326,-236.53484,-781.2020911106765,-229.3895592946236
-788.5402,-239.12404,-782.3192576080066,-231.36163927988437
-788.8819,-241.7196,-784.0207269913111,-233.2110708154896
-789.1783,-244.32072,-785.1760805770627,-234.37849630296117
-789.4292,-246.92664,-786.3824940307418,-236.29357862855045
-789.6346,-249.53653,-787.7447469505937,-238.36868911722314
-789.79443,-252.14961,-789.268377951641,-240.67898903489169
-789.9086,-254.76508,-790.3952245389141,-243.79183827911172
-789.9772,-257.38214,-791.647003971444,-246.26772665622957
-790.0,-260.0,-792.7632649768577,-248.43401175554743
-789.9772,-262.61786,-794.182463964187,-250.06246625338338
-789.9086,-265.23492,-795.1735198033402,-252.23064609332752
-789.79443,-267.8504,-796.3927542900291,-252.98904915658983
-789.6346,-270.46347,-796.5531492436792,-254.30333815422546
-789.4292,-273.07336,-796.8255264098202,-255.50764586325874
-789.1783,-275.67926,-797.4136164970657,-257.90085772246084
-788.8819,-278.2804,-797.6973447878697,-260.5782918389929
-788.5402,-280.87598,-797.8135520133367,-263.3430462656435
-788.15326,-283.46518,-797.8818134384246,-266.1518213951448
-787.7212,-286.04724,-797.9357897061458,-269.6491533623371
-787.2441,-288.62134,-797.7887907118711,-271.4512460644825
-786.72217,-291.18677,-797.6857022809945,-273.5872949700259
-786.1555,-293.74265,-797.5316857782988,-275.65518235766467
-785.5444,-296.2883,-797.8330413933938,-279.28236489330953
-784.88885,-298.82285,-797.493110910995,-281.43932049971045
-784.1893,-301.3456,-797.6549988579933,-284.64612739181405
-783.44574,-303.85574,-797.2664994196367,-287.04015495622997
-782.65845,-306.35254,-796.9772610351242,-288.78929526086404
-781.82776,-308.83524,-797.1799243837264,-291.88865181074596
-780.9539,-311.303,-796.9142394453545,-293.9429633137705
-780.03705,-313.7552,-796.6258461403513,-296.3256204663431
-779.0776,-316.19098,-796.0027782901111,-298.87589259263825
-778.07574,-318.60968,-795.2768402591669,-303.0209174327104
-777.0318,-321.0105,-795.2118796794127,-306.4638191969519
-775.94617,-323.39273,-795.1721551393997,-309.6262205142131
-774.8191,-325.75568,-795.1878293763239,-311.82881357342376
-773.651,-328.09857,-794.8671995462505,-314.1599819646541
-772.44214,-330.42075,-794.8551572576334,-316.8352173072337
-771.19293,-332.72144,-794.5623849672467,-319.8014834532551
-769.9038,-335.0,-793.8318081095478,-322.6063380616866
-768.5751,-337.2557,-793.4414348620147,-325.0976841058544
-767.2072,-339.48788,-792.0456108913081,-326.41582921347936
-765.8006,-341.69586,-791.0987438703139,-329.5253625561564
-764.35565,-343.87894,-790.0221551246009,-331.67155760461986
-762.8728,-346.03647,-788.8320152492402,-334.587530248551
-761.35254,-348.1678,-787.7519396986706,-336.7296725116343
-759.79535,-350.27225,-787.038115596455,-339.2487401960027
-758.2016,-352.3492,-786.3407260963011,-341.36197618343476
-756.5719,-354.39807,-784.8191122428552,-343.5494250453382
-754.9067,-356.41815,-783.4201450296757,-345.63658145672963
-753.2064,-358.40884,-781.2962433038564,-347.82961371045
-751.47174,-360.3696,-779.9277750976106,-350.8274734165247
-749.70306,-362.29974,-778.4321983109069,-351.831125863666
-747.90094,-364.19876,-776.1741948700605,-353.9023140657828
-746.06604,-366.066,-774.6578445464751,-356.5129569689217
-744.1987,-367.90097,-773.1724649601709,-359.286844629796
-742.29974,-369.70306,-771.986844846532,-362.35610465615287
-740.36957,-371.4717,-770.5923242568251,-363.62919232212414
-738.4089,-373.20645,-769.2480790261878,-365.32814700529946
-736.41815,-374.90668,-768.5885785387202,-366.98834977952714
-734.3981,-376.5719,-767.4180741411417,-368.9992799803463
-732.34924,-378.2016,-766.3335312828284,-372.1259992918661
-730.2723,-379.79532,-764.3247192478618,-374.37506215644305
-728.1678,-381.35254,-762.1385172946058,-376.43028342426805
-726.03644,-382.8728,-760.8455446185687,-378.0941698351823
-723.8789,-384.35562,-758.1660688932832,-380.2498760189286
-721.69586,-385.8006,-755.5633174404701,-381.325926726233
-719.4879,-387.2072,-752.63363949727,-383.5680773134074
-717.25574,-388.5751,-750.1650659503688,-384.4047451005342
-715.0,-389.9038,-747.5113196477859,-386.7080472140316
-712.72144,-391.19296,-745.2370722780553,-387.8714752251477
-710.4207,-392.44214,-743.1055103052538,-388.6962698792616
-708.0986,-393.65097,-740.9457975981761,-391.0677426322753
-705.7557,-394.8191,-739.1285237932042,-392.5348959711018
-703.39276,-395.94617,-736.84702993989,-393.8555984824186
-701.0105,-397.03183,-733.9498107006729,-395.2458521985879
-698.6097,-398.0757,-730.8119456916031,-395.218930790554
-696.191,-399.07758,-727.5160313545716,-397.9244972223973
-693.7552,-400.03708,-724.3428510959936,-399.2217479769431
-691.30304,-400.9539,-719.9245642191402,-401.72371159129085
-688.8352,-401.8278,-715.6886861937953,-404.1326991451375
-686.35254,-402.65848,-712.6128049824096,-404.27825500885865
-683.8558,-403.4457,-709.4209961376438,-404.51195107276027
-681.3456,-404.18924,-705.8084155779775,-405.3380771900659
-678.8229,-404.8889,-702.6599615906158,-406.3118980638702
-676.28827,-405.54437,-700.3144125631019,-406.01107674008165
-673.7427,-406.15552,-697.3062856276609,-407.72926864472674
-671.18677,-406.72214,-695.4652680410862,-407.83590360547174
-668.62134,-407.24408,-692.5625779947542,-408.35216717291235
-666.04724,-407.72116,-690.2307336555357,-409.05271942396325
-663.46515,-408.15326,-687.39440639922,-410.4467774665558
-660.876,-408.54022,-685.2125186304993,-411.47945375604667
-658.2804,-408.88193,-682.7673280231918,-412.37052127630534
-655.67926,-409.17828,-680.235350347782,-412.88163510473936
-653.07336,-409.4292,-677.1379200747945,-413.3531888588727
-650.4635,-409.6346,-674.1684837370832,-413.9117953999439
-647.8504,-409.79443,-671.7323487515939,-415.50767057410036
-645.2349,-409.90863,-669.1201802887833,-415.02735784000845
-642.61786,-409.97714,-666.5932402729389,-415.12993728323335
-640.0,-410.0,-664.5702773702152,-415.12384128920894
-637.38214,-409.97714,-662.7813322494754,-415.6765298937186
-634.7651,-409.90863,-660.4567742216086,-417.22764611527776
-632.1496,-409.79443,-658.4261149450713,-417.0297757728208
-629.5365,-409.6346,-656.369581941314,-416.50840739125687
-626.92664,-409.4292,-654.268671616985,-415.7118072105859
-624.32074,-409.17828,-651.7725840345431,-417.3208237493772
-621.7196,-408.88193,-649.2500888322567,-417.52736146371376
-619.124,-408.54022,-646.4035186326668,-418.39943861146327
-616.53485,-408.15326,-644.3894566915404,-419.613243098466
-613.95276,-407.72116,-641.2692481017391,-420.64834194222294
-611.37866,-407.24408,-638.6313568456284,-421.71940691871055
-608.81323,-406.72214,-635.4132715467401,-423.0396866039797
-606.2573,-406.15552,-632.7007146374781,-423.1213718542306
-603.71173,-405.54437,-629.5750389011001,-424.5718463538329
-601.1771,-404.8889,-626.8387934615666,-425.0937874845875
-598.6544,-404.18924,-624.5866039745862,-425.17494487748206
-596.1442,-403.4457,-621.7962871312795,-426.63917266685405
-593.64746,-402.65848,-618.8685810754606,-427.9857433210356
-591.1648,-401.8278,-615.7499122529125,-428.8908767006711
-588.69696,-400.9539,-613.6201404855926,-428.2218994856585
-586.2448,-400.03708,-611.4432553662621,-428.25452727609684
-583.809,-399.07758,-609.2397189945766,-427.20731962756844
-581.3903,-398.0757,-607.1907293070894,-427.0191861885693
-578.9895,-397.03183,-605.3779863744044,-427.0762648659655
-576.60724,-395.94617,-602.7756790943995,-427.6487721569353
-574.2443,-394.8191,-600.3520936980641,-427.1302093982568
-571.9014,-393.65097,-598.615027891721,-425.76426505425536
-569.5793,-392.44214,-596.6501073431949,-423.2616049643788
-567.27856,-391.19296,-594.6042671957746,-421.4549601241777
-565.0,-389.9038,-592.263403773798,-420.0158371754168
-562.74426,-388.5751,-590.8030886881177,-418.09565260899336
-560.5121,-387.2072,-589.1231631009542,-416.47118528801013
-558.30414,-385.8006,-587.9881778045195,-415.6491551078826
-556.1211,-384.35562,-586.78227441954,-413.5277957805718
-553.96356,-382.8728,-585.4584404941932,-411.6708280526957
-551.8322,-381.35254,-584.3765101592159,-408.6111039308341
-549.7277,-379.79532,-583.0036610101466,-403.5922403459723
-547.65076,-378.2016,-581.777376622228,-400.76104569020305
-545.6019,-376.5719,-580.6457473977024,-398.055651508102
-543.58185,-374.90668,-579.1726150999334,-395.79629562466056
-541.5911,-373.20645,-577.298431361548,-393.3494341889217
-539.63043,-371.4717,-575.1345366034732,-391.9284072305596
-537.70026,-369.70306,-573.3406693179652,-391.29870098780805
-535.8013,-367.90097,-571.9357719798477,-390.2538393827835
-533.93396,-366.066,-570.3110970713018,-388.7798026270694
-532.09906,-364.19876,-568.0563745395018,-386.4840818174949
-530.29694,-362.29974,-565.7967093561014,-385.5282390189246
-528.52826,-360.3696,-563.835644111264,-385.90530750234984
-526.7936,-358.40884,-561.6767561100683,-385.1031029965585
-525.0933,-356.41815,-559.6467381856303,-383.53985937878997
-523.4281,-354.39807,-556.5137380592643,-381.9321441717239
-521.7984,-352.3492,-554.1053893236573,-379.71290643526856
-520.20465,-350.27225,-551.2603269481124,-377.9034295838784
-518.64746,-348.1678,-548.6768555516492,-376.13786428489203
-517.1272,-346.03647,-546.5387433902205,-374.1917400919542
-515.64435,-343.87894,-544.2871499925895,-373.7704882826221
-514.1994,-341.69586,-542.2718207970636,-373.6183146140382
-512.7928,-339.48788,-539.8873109881421,-372.15907509073116
-511.4249,-337.2557,-538.1306670181679,-370.6291011462784
-510.0962,-335.0,-535.4023322858607,-368.9798050407777
-508.80704,-332.72144,-532.8262352772915,-366.7984352644387
-507.55786,-330.42075,-531.2182793460971,-363.794073854464
-506.34903,-328.09857,-529.4824658235417,-361.10280712259026
-505.1809,-325.75568,-527.2795631017729,-358.5819385673858
-504.05383,-323.39273,-525.5083508556547,-355.52675497434257
-502.96817,-321.0105,-524.1178938841988,-353.2552060030949
-501.9243,-318.60968,-521.9178509118508,-350.4218169259298
-500.92242,-316.19098,-519.9383328783772,-348.7596668883574
-499.96292,-313.7552,-517.8330829716521,-347.0662395531066
-499.0461,-311.303,-516.0720980158117,-343.8535206618613
-498.1722,-308.83524,-515.28751131123,-341.53166717259177
-497.34152,-306.35254,-513.4355289080801,-339.34800785681904
-496.5543,-303.85574,-511.9937001168939,-337.03105317574256
-495.81076,-301.3456,-510.80378921178766,-335.08651785461933
-495.1111,-298.82285,-509.64512931709817,-332.61884661807363
-494.45563,-296.2883,-507.7946257497335,-330.69782446711463
-493.84448,-293.74265,-507.0039957904032,-327.81884648381634
-493.27786,-291.18677,-505.65868995550755,-325.4703798412376
-492.75592,-288.62134,-504.1659343355151,-322.645419038547
-492.27884,-286.04724,-503.3169565497811,-320.9952028052443
-491.84674,-283.46518,-502.24393085101474,-318.3551770067371
-491.45978,-280.87598,-501.22514926544267,-316.96147949118995
-491.11807,-278.2804,-500.2615703839626,-314.376028931049
-490.82172,-275.67926,-499.41959031967014,-311.8655368147229
-490.5708,-273.07336,-498.6683882156142,-309.6150084354892
-490.3654,-270.46347,-498.0751666929715,-306.5615671903772
-490.20557,-267.8504,-497.6402465653465,-303.48976790190386
-490.09137,-265.23492,-496.98244404139825,-300.05341805482925
-490.02286,-262.61786,-496.3738472161307,-296.9200064288502
-490.0,-260.0,-496.36371024323046,-294.86257973408044
-490.02286,-257.38214,-495.8006948336985,-291.29056865382046
-490.09137,-254.76508,-495.27367391768394,-288.33457558830537
-490.20557,-252.14961,-494.9223842971997,-285.525916802699
-490.3654,-249.53653,-494.46195596217717,-282.6222095419229
-490.5708,-246.92664,-494.123180536583,-279.73375819532964
-490.82172,-244.32072,-494.3200069932857,-275.8462655858839
-491.11807,-241.7196,-493.8261886452559,-272.7822206111598
-491.45978,-239.12404,-493.9144721206617,-269.3822257122194
-491.84674,-236.53484,-493.76044819199717,-266.63214921983877
-492.27884,-233.95277,-493.7742439691683,-262.97793099376213
-492.75592,-231.37865,-494.4998777265801,-260.64831827116143
-493.27786,-228.81325,-494.8231342812257,-257.853245881144
-493.84448,-226.25734,-494.7924728538477,-255.66939004833705
-494.45563,-223.71172,-494.4365043839375,-252.4492457942913
-495.1111,-221.17714,-494.33283519793605,-249.8074227573207
-495.81076,-218.6544,-494.35208027764963,-247.54316952286882
-496.5543,-216.14424,-494.6385346165427,-244.75248383531346
-497.34152,-213.64745,-495.3404629533234,-241.94451047926836
-498.1722,-211.16478,-495.53465051256,-238.6368985018872
-499.0461,-208.69698,-495.24880522329346,-234.73150567884466
-499.96292,-206.24481,-495.0141938106936,-232.27648827287916
-500.92242,-203.809,-495.59530826852153,-230.04887394225014
-501.9243,-201.39034,-495.4384662553444,-227.19143123792819
-502.96817,-198.9895,-495.6845002014963,-224.74443254377172
-504.05383,-196.60725,-496.31986800670364,-222.33750987735394
-505.1809,-194.24432,-497.4639226531974,-219.63825741856468
-506.34903,-191.90143,-498.2279086138781,-216.94831418311793
-507.55786,-189.57927,-499.25751973116223,-214.34477861087467
-508.80704,-187.27856,-500.4756663173876,-211.67214699178345
-510.0962,-185.0,-501.1086007678119,-208.81728058009412
-511.4249,-182.7443,-501.1731440477766,-205.69048082072115
-512.7928,-180.51212,-502.5142920827584,-203.17445614977342
-514.1994,-178.30414,-503.9424358117086,-200.01371734499267
-515.64435,-176.12106,-505.70595188607183,-198.04011047491133
-517.1272,-173.96353,-507.290589168561,-195.1330846775567
-518.64746,-171.83221,-508.9217043031371,-192.63568206883014
-520.20465,-169.72775,-510.2754811554921,-190.65085973565675
-521.7984,-167.65077,-511.3311708475835,-188.72420906471638
-523.4281,-165.60194,-512.6240507915326,-186.97993299636585
-525.0933,-163.58186,-514.1568659061062,-185.5294692215129
-526.7936,-161.59114,-515.7630684821595,-183.72806151157073
-528.52826,-159.6304,-516.8315369513143,-181.33801612791402
-530.29694,-157.70024,-518.4689019753863,-180.02646767483307
-532.09906,-155.80124,-519.972950715594,-177.39154065347415
-533.93396,-153.93398,-520.9592305901263,-175.14717223605612
-535.8013,-152.09903,-521.6322158899047,-173.47445193620337
-537.70026,-150.29695,-523.9578411171934,-171.80246956893126
-539.63043,-148.52827,-525.9094265640457,-169.83480005601865
-541.5911,-146.79356,-527.5769749500572,-168.04435403779985
-543.58185,-145.09334,-529.1230855920876,-166.0970744376969
-545.6019,-143.4281,-531.0797608867808,-164.0865372089072
-547.65076,-141.79839,-531.9833955253425,-162.16166124856704
-549.7277,-140.20467,-533.6020085427442,-160.42114471159323
-551.8322,-138.64745,-535.5592973124271,-158.56362217082182
-553.96356,-137.1272,-537.2300685189513,-157.25590934102337
-556.1211,-135.64436,-538.5561559035659,-155.81981982216428
-558.30414,-134.19942,-540.0726897983476,-154.0427498619564
-560.5121,-132.79279,-541.9349167897337,-152.7781334893446
-562.74426,-131.42491,-544.366443712685,-151.64989912179834
-565.0,-130.09619,-546.437608996627,-150.2107918563513
-567.27856,-128.80704,-548.4167186190691,-148.40247883502764
-569.5793,-127.55786,-550.5457349690275,-147.35764007446767
-571.9014,-126.34902,-552.510304969114,-145.97654835874607
-574.2443,-125.18089,-554.6446727965135,-145.33803560897184
-576.60724,-124.05383,-556.912641535213,-144.77451599115915
-578.9895,-122.96818,-559.4561213350089,-144.03369503021423
-581.3903,-121.92427,-560.6293450734728,-143.15365509962695
-583.809,-120.922424,-562.3324168497822,-142.32408204701852
-586.2448,-119.96294,-563.6937635167343,-141.4561849072099
-588.69696,-119.046104,-565.8875161719412,-140.77757062252482
-591.1648,-118.17221,-567.8498243452505,-140.02542805847898
-593.64746,-117.34152,-569.900278794217,-139.0226225715803
-596.1442,-116.55428,-571.5534408947874,-138.4095285511689
-598.6544,-115.810745,-573.6285976015225,-137.6657519637765
-601.1771,-115.11113,-575.3942182728953,-137.24611548356881
-603.71173,-114.45564,-578.0571533952475,-136.98233796340827
-606.2573,-113.84449,-580.5149058468066,-136.99531629693882
-608.81323,-113.27786,-582.8786928076225,-136.81951025267756
-611.37866,-112.75592,-585.2702392804247,-136.1719223632199
-613.95276,-112.27884,-587.8876354205375,-135.45065003788363
-616.53485,-111.84675,-590.4174819315983,-135.14139539800462
-619.124,-111.45979,-592.9635167865533,-134.64833431902608
-621.7196,-111.11808,-594.9616780275338,-134.26581381044252
-624.32074,-110.82172,-597.3128487632395,-133.99471375696845
-626.92664,-110.57079,-599.3219864926126,-133.79413374920443
-629.5365,-110.365395,-601.6179642752453,-133.33991404080194
-632.1496,-110.20557,-604.6527408995522,-133.49265694145234
-634.7651,-110.09138,-606.8693544679558,-133.73379490814352
-637.38214,-110.02284,-610.1327648707714,-133.58912577067662
-640.0,-110.0,-611.9794767656446,-133.48793273722794
-642.61786,-110.02284,-614.1906450434257,-133.80581083160803
-645.2349,-110.09138,-616.4573620926899,-134.2520284335483
-647.8504,-110.20557,-619.216268314631,-134.49106827173992
-650.4635,-110.365395,-620.8079108484842,-134.79877895607908
-653.07336,-110.57079,-623.6218404175861,-134.99582710795602
-655.67926,-110.82172,-625.194288926646,-134.79200812710917
-658.2804,-111.11808,-627.6229691173867,-134.57920324044164
-660.876,-111.45979,-629.5222374776558,-134.1709443120119
-663.46515,-111.84675,-631.6931132132895,-134.22117915915922
-666.04724,-112.27884,-633.9367751003618,-134.60970161186498
-668.62134,-112.75592,-636.5354486921149,-135.06956433989433
-671.18677,-113.27786,-638.821173986772,-135.32155367942804
-673.7427,-113.84449,-641.6888407781022,-135.7886732034621
-676.28827,-114.45564,-644.5317404385646,-136.2096823432143
-678.8229,-115.11113,-646.981614856586,-136.56888095055558
-681.3456,-115.810745,-649.6919889250903,-137.3622011145506
-683.8558,-116.55428,-652.1814448573031,-137.51810396307394
-686.35254,-117.34152,-654.3285671697796,-137.6485446551003
-688.8352,-118.17221,-656.1866569472468,-137.6919675140258
-691.30304,-119.046104,-658.5369408777245,-137.93261761698034
-693.7552,-119.96294,-661.2527632098204,-137.87576763696038
-696.191,-120.922424,-664.2996135314438,-137.72376931188043
-698.6097,-121.92427,-665.6886894814537,-137.74686911521118
-701.0105,-122.96818,-668.7702203499354,-138.16223450612478
-703.39276,-124.05383,-671.6866378248819,-138.62356499393775
-705.7557,-125.18089,-674.642388112494,-139.49529354921674
-708.0986,-126.34902,-676.4853929803545,-140.44615264359473
-710.4207,-127.55786,-679.2717245249419,-141.26723898422597
-712.72144,-128.80704,-681.3047162772544,-142.02608915394842
-715.0,-130.09619,-683.7993806288769,-142.67331187154713
-717.25574,-131.42491,-685.6366936986768,-143.1824442713593
-719.4879,-132.79279,-687.673740571348,-143.87577366299735
-721.69586,-134.19942,-690.1909034581859,-144.8184714471051
-723.8789,-135.64436,-692.184580231446,-145.17454049651667
-726.03644,-137.1272,-694.8258842746328,-145.8369605493114
-728.1678,-138.64745,-697.0747166672681,-146.37284480866498
-730.2723,-140.20467,-699.0631427635026,-147.44045308821586
-732.34924,-141.79839,-702.196294842931,-148.81142210992303
-734.3981,-143.4281,-704.6813892257666,-150.51569082123223
-736.41815,-145.09334,-707.4767665856614,-151.9964153817376
-738.4089,-146.79356,-709.7427799680028,-153.2274806972045
-740.36957,-148.52827,-711.3875601642993,-154.8199774284974
-742.29974,-150.29695,-713.6301064294072,-156.54367758045018
-744.1987,-152.09903,-715.8679277237167,-158.08037862684216
-746.06604,-153.93398,-717.1557187069623,-159.33574790812318
-747.90094,-155.80124,-718.9786634951669,-160.36536207587304
-749.70306,-157.70024,-721.5010905638727,-161.85929293848136
-751.47174,-159.6304,-723.5499601996999,-163.62452198079296
-753.2064,-161.59114,-726.1832283627646,-165.69882179941808
-754.9067,-163.58186,-728.1378243746474,-167.38074940306444
-756.5719,-165.60194,-730.3054008366704,-169.49962371599446
-758.2016,-167.65077,-732.512737389228,-171.269819080734
-759.79535,-169.72775,-734.7127352503468,-172.79178693035925
-761.35254,-171.83221,-736.3748174120858,-174.89935248579192
-762.8728,-173.96353,-738.8851836144252,-176.83243366172667
-764.35565,-176.12106,-740.3617696248917,-178.43841727899496
-765.8006,-178.30414,-742.0156261412907,-179.95539920566256
-767.2072,-180.51212,-743.3805487586144,-181.30863725425718
-768.5751,-182.7443,-745.6357815862293,-182.98240920834382
-769.9038,-185.0,-747.8782879302357,-184.6496175151254
-771.19293,-187.27856,-749.7842699596337,-186.11807313003402
-772.44214,-189.57927,-751.375558990989,-187.9008734562215
-773.651,-191.90143,-753.6344090562304,-189.5935659440946
-774.8191,-194.24432,-755.430739371028,-191.28736277434388
-775.94617,-196.60725,-757.4559803970266,-193.24234142763578
-777.0318,-198.9895,-759.154607679387,-195.76399930006562
-778.07574,-201.39034,-761.2700972101181,-197.92110818266175
-779.0776,-203.809,-763.4422066128519,-200.04187570878406
-780.03705,-206.24481,-764.8787052721533,-201.04676365983207
-780.9539,-208.69698,-766.5709833954801,-202.68197249231292
